10.5780   79.017   128.86    I03D    16  -18.2800   -69.7300  126.300   -0.02  0.0544  0.5417
10.6350   78.554   129.60    I04A    16  -18.2800   -69.7300  126.300   -1.27  0.0526  0.5417
10.5785   79.014   128.32    J01D    16  -18.2800   -69.7300  126.300    1.05  0.0536  0.5417
10.6993   78.032   129.75    J04D    16  -18.2800   -69.7300  126.300    0.40  0.0542  0.5417
10.7559   77.573   130.45    J05D    16  -18.2800   -69.7300  126.300    1.42  0.0539  0.5417
10.6328   78.572   128.46    K02D    16  -18.2800   -69.7300  126.300    0.66  0.0538  0.5417
10.9507   75.977   129.47    O03D    16  -18.2800   -69.7300  126.300   -0.67  0.0517  0.5417
11.5302   71.093   133.93    R11A    16  -18.2800   -69.7300  126.300    1.87  0.0519  0.5417
10.5642   79.129   129.21    BUCK    16  -18.2800   -69.7300  126.300   -1.01  0.0557  0.5417
10.8834   76.532   133.88     BMO    16  -18.2800   -69.7300  126.300   -0.55  0.0595  0.5417
11.1500   74.310   138.80     BOZ    16  -18.2800   -69.7300  126.300   -1.84  0.0604  0.5417
10.7930   77.272   134.14    BRAN    16  -18.2800   -69.7300  126.300    0.61  0.0506  0.5417
10.5736   79.053   133.55    DAVN    16  -18.2800   -69.7300  126.300   -0.04  0.0505  0.5417
10.2858   81.359   129.69    DOSE    16  -18.2800   -69.7300  126.300    0.31  0.0515  0.5417
10.3076   81.185   129.79     GNW    16  -18.2800   -69.7300  126.300   -0.29  0.0511  0.5417
10.2239   81.850   129.30    LRIV    16  -18.2800   -69.7300  126.300    1.29  0.0510  0.5417
10.4620   79.951   132.74    OMAK    16  -18.2800   -69.7300  126.300   -1.60  0.0518  0.5417
10.3849   80.568   130.60    RATT    16  -18.2800   -69.7300  126.300   -0.48  0.0518  0.5417
 9.2520   89.522   253.49    B05D    18  -10.5400   160.6900   35.000   -0.31  0.0528  0.5417
 9.1579   90.199   254.39    C06D    18  -10.5400   160.6900   35.000   -0.66  0.0575  0.5417
 9.3707   88.673   252.76    D03D    18  -10.5400   160.6900   35.000    1.28  0.0558  0.5417
 9.3572   88.774   253.01    D04D    18  -10.5400   160.6900   35.000    1.53  0.0562  0.5417
 9.3635   88.727   253.17    E04D    18  -10.5400   160.6900   35.000    0.59  0.0529  0.5417
 9.4219   88.295   252.86    F04D    18  -10.5400   160.6900   35.000    0.93  0.0592  0.5417
 9.2879   89.272   253.98    F05D    18  -10.5400   160.6900   35.000    0.08  0.0536  0.5417
 9.4574   88.036   253.36    I04A    18  -10.5400   160.6900   35.000    1.33  0.0585  0.5417
 8.9247   91.837   256.92     BMO    18  -10.5400   160.6900   35.000   -0.24  0.0566  0.5417
 8.8819   92.144   257.02    BRAN    18  -10.5400   160.6900   35.000   -1.35  0.0552  0.5417
 8.9203   91.869   256.32    DAVN    18  -10.5400   160.6900   35.000   -1.30  0.0571  0.5417
 9.3533   88.803   252.85    DOSE    18  -10.5400   160.6900   35.000    0.77  0.0512  0.5417
 9.3466   88.852   252.96     GNW    18  -10.5400   160.6900   35.000    0.17  0.0621  0.5417
 9.3284   88.988   253.85    HOOD    18  -10.5400   160.6900   35.000   -1.46  0.0617  0.5417
 8.9995   91.318   255.55    OMAK    18  -10.5400   160.6900   35.000   -1.36  0.0546  0.5417
12.8611   60.006   295.48     BBB    19   38.5600   142.7800   14.100   -0.33  0.0516  0.5417
12.3342   64.670   300.41    A04D    19   38.5600   142.7800   14.100   -0.79  0.0568  0.5417
12.2685   65.250   300.95    B05D    19   38.5600   142.7800   14.100   -0.20  0.0540  0.5417
12.1685   66.113   301.79    C06D    19   38.5600   142.7800   14.100   -0.48  0.0493  0.5417
12.2915   65.052   300.66    D03D    19   38.5600   142.7800   14.100    0.72  0.0503  0.5417
12.1972   65.861   301.34    E04D    19   38.5600   142.7800   14.100    0.46  0.0548  0.5417
12.1990   65.845   301.28    F04D    19   38.5600   142.7800   14.100    0.13  0.0510  0.5417
12.0827   66.866   302.22    F05D    19   38.5600   142.7800   14.100    0.30  0.0509  0.5417
12.0873   66.827   302.01    H04D    19   38.5600   142.7800   14.100    0.77  0.0510  0.5417
12.1393   66.372   301.57    I02D    19   38.5600   142.7800   14.100    1.25  0.0511  0.5417
12.0796   66.892   301.98    I03D    19   38.5600   142.7800   14.100    0.89  0.0498  0.5417
12.0183   67.414   302.44    I04A    19   38.5600   142.7800   14.100   -0.39  0.0493  0.5417
11.9782   67.769   302.83    I05D    19   38.5600   142.7800   14.100    0.50  0.0542  0.5417
12.0885   66.817   301.87    J01D    19   38.5600   142.7800   14.100    1.09  0.0508  0.5417
11.9637   67.897   302.79    J04D    19   38.5600   142.7800   14.100    0.18  0.0499  0.5417
11.9046   68.407   303.24    J05D    19   38.5600   142.7800   14.100    0.83  0.0521  0.5417
12.0400   67.229   302.18    K02D    19   38.5600   142.7800   14.100    0.66  0.0509  0.5417
11.7533   69.708   303.90    O03D    19   38.5600   142.7800   14.100   -1.54  0.0504  0.5417
11.1577   74.747   307.45    R11A    19   38.5600   142.7800   14.100   -1.71  0.0505  0.5417
12.0847   66.849   301.99    BUCK    19   38.5600   142.7800   14.100    1.03  0.0524  0.5417
11.9163   68.307   303.23    PINE    19   38.5600   142.7800   14.100    1.06  0.0507  0.5417
11.7344   69.868   304.87     BMO    19   38.5600   142.7800   14.100    0.11  0.0490  0.5417
11.4075   72.645   307.90     BOZ    19   38.5600   142.7800   14.100   -2.41  0.0538  0.5417
11.8035   69.275   304.58    BRAN    19   38.5600   142.7800   14.100   -0.24  0.0502  0.5417
11.9904   67.660   303.37    DAVN    19   38.5600   142.7800   14.100   -2.17  0.0518  0.5417
12.2942   65.027   300.66    DOSE    19   38.5600   142.7800   14.100    0.44  0.0529  0.5417
12.4126   63.986   299.64    FORK    19   38.5600   142.7800   14.100    1.36  0.0525  0.5417
12.2755   65.190   300.80     GNW    19   38.5600   142.7800   14.100    0.30  0.0502  0.5417
12.0608   67.053   302.31    HOOD    19   38.5600   142.7800   14.100    0.11  0.0555  0.5417
12.3479   64.547   300.21    LRIV    19   38.5600   142.7800   14.100   -0.27  0.0535  0.5417
12.0947   66.763   302.55    OMAK    19   38.5600   142.7800   14.100   -1.36  0.0500  0.5417
12.1981   65.853   301.45    RATT    19   38.5600   142.7800   14.100   -0.29  0.0500  0.5417
12.7934   60.593   294.46     BBB    21   37.5200   143.0500   20.000   -1.42  0.0536  0.5333
12.2683   65.231   299.41    A04D    21   37.5200   143.0500   20.000   -1.52  0.0509  0.5333
12.2009   65.808   299.96    B05D    21   37.5200   143.0500   20.000   -0.72  0.0518  0.5333
12.1028   66.673   300.80    C06D    21   37.5200   143.0500   20.000   -1.12  0.0511  0.5333
12.2260   65.592   299.66    D03D    21   37.5200   143.0500   20.000    0.85  0.0536  0.5333
12.1839   65.956   299.98    D04D    21   37.5200   143.0500   20.000    1.55  0.0542  0.5333
12.1349   66.390   300.34    E04D    21   37.5200   143.0500   20.000   -0.31  0.0510  0.5333
12.1378   66.364   300.26    F04D    21   37.5200   143.0500   20.000    0.12  0.0596  0.5333
12.0185   67.391   301.22    F05D    21   37.5200   143.0500   20.000   -0.22  0.0506  0.5333
12.0263   67.324   300.99    H04D    21   37.5200   143.0500   20.000    0.59  0.0523  0.5333
12.0815   66.855   300.54    I02D    21   37.5200   143.0500   20.000    1.87  0.0586  0.5333
12.0206   67.373   300.95    I03D    21   37.5200   143.0500   20.000    1.48  0.0528  0.5333
11.9608   67.902   301.42    I04A    21   37.5200   143.0500   20.000    0.44  0.0506  0.5333
11.9180   68.272   301.82    I05D    21   37.5200   143.0500   20.000    0.61  0.0520  0.5333
12.0309   67.285   300.84    J01D    21   37.5200   143.0500   20.000    2.19  0.0591  0.5333
11.9054   68.379   301.77    J04D    21   37.5200   143.0500   20.000    0.39  0.0515  0.5333
11.8448   68.895   302.23    J05D    21   37.5200   143.0500   20.000    1.14  0.0524  0.5333
11.9845   67.692   301.14    K02D    21   37.5200   143.0500   20.000    1.75  0.0590  0.5333
11.6986   70.148   302.88    O03D    21   37.5200   143.0500   20.000   -0.28  0.0516  0.5333
11.6686   70.406   303.90     BMO    21   37.5200   143.0500   20.000    0.42  0.0518  0.5333
11.3350   73.232   306.97     BOZ    21   37.5200   143.0500   20.000   -2.49  0.0534  0.5333
11.7366   69.829   303.61    BRAN    21   37.5200   143.0500   20.000   -0.59  0.0528  0.5333
